account_id,customer_id,branch_id,account_type,account_status,open_date,close_date,balance,currency,interest_rate,overdraft_limit,monthly_fee,account_number
ACC6508152,CUST004352,BR017,Savings,Active,13-06-2022,,899.89,,3.4296,0,0,868861725050
ACC6345629,CUST001696,BR033,Business,CLOSED,11/22/2019,10-05-2021,1067.31,USD,4.5299,100,15,065126794178
ACC4702276,CUST001992,BR024,sav,CLOSED,10-12-27,,2946.46,usd,5.3123,1000,5,120045897092
ACC6833112,CUST001531,BR020,Business,Open,2012-05-10,,"755,45",,0.1403,1000,10,866052390823
ACC3494700,CUST002203,BR036,Saving Acct,Closed,29/08/2022,,1457.86,GBP,0.1688,100,25,594740203687
ACC2069917,CUST000278,BR042,Savings,Open,04/15/2021,,1551.26,,4.53,USD 100.00,0,930620766454
ACC7745436,CUST004622,BR010,MM,open,11-02-2005,,695.65,US Dollar,4.2619,1000,10,478268669386
ACC1388413,CUST002827,BR010,Money Market,Suspended,02/11/2003,,918.57,EUR,,500,12,838782044261
ACC9929073,CUST002693,BR002,Money Market,active,05-06-2004,,"$6,215.10",$,3.3666,100,0,754520877730
ACC4125694,CUST001445,BR038,Checking,Active,00-09-18,,731.83,USD,1.8361,100,25,813074682370
ACC1625418,CUST001765,BR028,chk,Active,03-02-2023,,115.48,usd,5.4345,1000,0,876769282193
ACC6934284,CUST004242,BR008,Checking,Inactive,2020-03-09,,3970.04,US Dollar,0.9605,25000,25,242530847081
ACC5980751,CUST000212,,Savings,Frozen,99/99/9999,26/11/2013,14915.99,EUR,,500,0,669239641234
ACC4094840,CUST004943,BR014,Checking,CLOSED,19-12-15,,1609.16,,0.1577,500,12,086281199584
ACC4820485,CUST002889,BR009,chk,Suspended,10/12/2004,,505.23,USD ,3.9637,250,12,550571496483
ACC5394139,CUST004539,,Business,CLOSED,10-08-23,,,USD,1.7449,100,12,732720207104
ACC9392043,CUST001273,BR041,Checking,closed,19/11/2013,,9472.94,US Dollar,3.7697,100,12,702466138575
ACC4154569,CUST002540,BR020,savings,active,01/04/2020,,6131.05,EUR,3.6355,100,12,089606389572
ACC2030364,CUST002154,BR020,Savings,closed,15-09-12,,3896.91,EUR,5.3933,250,25,638523914616
ACC1440892,CUST004690,BR028,Checkng,active,20-06-2023,,1513.68,EUR,0.3482,250,25,724012692663
ACC9104342,CUST003528,BR005,check,ACTIVE,12/30/2022,,3122.5,USD ,3.4545,1000,0,781563772975
ACC5924376,CUST000539,BR019,money mkt,open,23/08/2005,,382.72,EUR,1.2977,1000,15,466111777014
ACC9285035,CUST002601,BR035,MONEY MARKET,open,06/17/2013,,4544.58,usd,2.8319,500,12,655177631851
ACC3622506,CUST004371,BR008,Buisness,open,17/05/2009,,5165.33,EUR,4.1044,$500.00,25,800756390448
ACC4570442,CUST000460,BR004,MONEY MARKET,Closed,08/03/2021,,13413.24,USD,3.3275,,15,776769392561
ACC2464146,CUST002153,BR012,Money Market,Frozen,04-03-2023,"April 08, 2023",1206.57,US Dollar,5.1375,500,15,304099750395
ACC1400494,CUST003573,BR042,Current Acct,active,14-04-2001,,74.52,$,1.5413,500,0,767814802988
ACC6216110,CUST004134,,CHECKING,open,"April 13, 2000",,3155.18,USD ,3.6553,500,0,566877762495
ACC1553852,CUST002879,BR039,Savings,ACTIVE,01/12/2001,,4907.47,USD,3.7044,1000,15,428039474350
ACC4466635,CUST000202,BR040,Saving,active,08-07-2018,,6250.36,USD,3.97,1000,0,238461932022
ACC3777834,CUST002718,BR038,money market,Suspended,2000-07-17,22-05-19,861.39,,1.1169,250,0,383910021670
ACC3723397,CUST004029,BR016,Savings,open,06/14/2005,,1213.91,USD ,1.6359,1000,0,051376653915
ACC4454651,CUST003680,BR023,Checkng,Closed,06-02-13,,2874.61,EUR,0.0368,1000,0,504855356326
ACC7426915,CUST002753,BR012,Chequing,open,02/22/2015,,1605.5,usd,,,5,142078041102
ACC8934854,CUST004961,BR013,MM,Inactive,99/99/9999,,7879.09,$,5.2496,500,15,905536716603
ACC5210743,CUST002390,BR043,Checking,Inactive,"August 24, 2018",,2567.99,usd,0.1992,250,25,675209613380
ACC7806003,CUST000808,BR009,Current Acct,Suspended,31-10-2019,,6429.33,usd,0.2453,,15,688243717774
ACC2631401,CUST000973,BR012,Savings,CLOSED,99/99/9999,,USD 3475.91,US Dollar,1.2103,$500.00,0,577067595053
ACC1516790,CUST002357,BR037,Checking,CLOSED,2016-08-15,,5932.81,USD,1.0739,0,10,995465131765
ACC1920421,CUST002948,BR041,Savngs,Frozen,08/23/2022,,1617.9,USD ,,250,25,179705702232
ACC5313457,CUST002155,BR026,SAV,Inactive,18-08-2014,,7121.3,USD,,100,0,554560654148
ACC7608137,CUST004224,BR006,Checking,Inactive,05-11-2003,,,GBP,,100,15,148466859814
ACC2672439,CUST004464,BR028,Savings,Suspended,15-06-26,,3159.5,USD ,1.5335,1000,10,718640749094
ACC4765418,CUST002010,BR007,Business,Suspended,10-01-21,,963.23,,4.4407,250,10,288140108406
ACC4708522,CUST000332,BR032,money market,Active,04/10/2014,,2581.44,USD,5.3172,,25,078922086617
ACC7078903,CUST004204,BR048,Business,Open,01/04/2012,,1531.93,usd,,100,12,991080508446
ACC2341886,CUST000762,BR027,Current Acct,Active,22-01-19,,1240.82,US Dollar,0.9765,250,0,066679235649
ACC7862498,CUST002082,BR005,money market,Frozen,2018-06-25,,13643.18,EUR,0.616,1000,10,376755722303
ACC6209033,CUST001740,BR028,Business,CLOSED,15-02-08,,697.77,US Dollar,5.4158,500,15,241174628601
ACC1199443,CUST004887,BR033,check,Active,01/04/2001,,6191.98,US Dollar,1.0829,250,0,428580814487
ACC1787139,CUST003151,BR001,Savings,Open,08-11-23,,16582.12,USD ,1.1111,250,10,745820510144
ACC4944420,CUST004947,BR039,Current Acct,ACTIVE,11/03/2015,,80.41,US Dollar,5.4521,100,25,269924359913
ACC2866806,CUST002735,BR022,Biz,open,17-06-2007,,4802.94,,2.9484,0,10,647508138723
ACC7730065,CUST004124,BR029,Savings,Frozen,09/08/2010,,1166.29,USD,3.8157,250,5,022640173798
ACC2957464,CUST004624,BR024,Savings,active,"November 18, 2004",,$165.32,$,4.9797,0,12,251505884838
ACC7784228,CUST002109,BR017,savings,Closed,07/06/2016,,2062.61,USD,1.9578,250,15,897169621306
ACC7592765,CUST000522,BR043,Biz,Active,"October 10, 2004",,,USD,3.7815,,5,171151989093
ACC6632957,CUST003930,BR009,Biz,Open,99/99/9999,2016-04-12,47.34,US Dollar,0.1981,100,0,387781681101
ACC6596098,CUST001700,BR002,money market,CLOSED,07-03-2012,,3545.82,EUR,2.7613,0,0,272561488959
ACC8085943,CUST000682,BR003,MONEY MARKET,ACTIVE,05/17/2023,NULL,2783.78,EUR,2.0391,,12,596051586818
ACC3415652,CUST003862,BR017,Checking,CLOSED,24-03-2016,,,$,0.2213,,5,560311885347
ACC1205396,CUST003044,BR021,Money Market,closed,01/15/2005,,350.96,$,1.9469,500,5,416110562350
ACC7135710,CUST004140,BR016,Savings,active,12-03-26,,4576.86,USD ,4.2046,1000,15,174873222678
ACC7606708,CUST004351,BR007,savings,closed,04/11/2022,,USD 4559.11,,0.4581,10000,10,404334357615
ACC2969332,CUST000374,BR010,Buisness,Inactive,03-06-27,,4423.51,USD ,2.2582,250,12,496547144321
ACC6896509,CUST000607,BR017,sav,Frozen,2010-01-19,,11412.38,EUR,,1000,15,531851372835
ACC9926637,CUST001867,BR015,business,Suspended,16-12-2017,17-08-2019,,$,2.3156,1000,12,474367171396
ACC9154100,CUST004393,BR034,business acct,Inactive,09-01-09,"March 29, 2019",171.52,GBP,1.5215,,10,578917803467
ACC2486738,CUST004436,BR015,MM,ACTIVE,16-12-2000,,2547.69,USD,,500,10,496743038889
ACC3219304,CUST000107,BR023,Checking,CLOSED,"October 28, 2014",,2029.68,$,3.7203,,10,518073779543
ACC8251898,CUST000206,BR026,Business,Active,NULL,,1485.11,GBP,1.569,,12,220775741781
ACC6127095,CUST000026,BR020,Savings,Open,11-03-2006,,2401.08,$,3.3529,1000,25,979747959664
ACC6425168,,BR010,check,Suspended,2021-04-30,,1939.29,GBP,2.3059,100,12,355354562814
ACC7176195,CUST004324,BR030,Checking,ACTIVE,01/13/2009,,2264.89,GBP,2.5558,"$1,000.00",25,096475950395
ACC3699215,CUST003758,BR027,Checking,Inactive,30/04/2016,,15503.12,,2.7364,0,0,401648805144
ACC9024103,CUST002653,BR010,Business,open,"November 16, 2006",,371.24,US Dollar,0.6568,0,25,463932194396
ACC4141378,CUST000971,BR010,Savings,Active,"July 02, 2007",15-03-01,"10216,04",EUR,1.486,250,10,805328951894
ACC9167827,CUST001212,BR024,business,Closed,"October 21, 2017",,2617.53,GBP,3.3793,100,0,518597243588
ACC3433431,CUST000989,BR016,Buisness,open,"January 08, 2013",,3909.92,$,1.733,,25,685196463831
ACC5048672,CUST004182,BR035,Checking,closed,2012-03-06,,7092.13,US Dollar,4.4976,100,25,297978827712
ACC8169515,CUST000482,BR016,Current Acct,open,02-04-07,18-10-2020,1788.04,usd,3.2193,,12,890901029440
ACC7793396,CUST000987,BR042,money mkt,active,12-11-27,,2251.44,EUR,1.5994,500,10,316693244527
ACC1123952,CUST002142,BR024,Money Market,Open,10-11-01,,2107.27,USD,3.3366,250,15,942966598502
ACC1623865,CUST004944,BR022,Biz,Suspended,04-08-19,,"1878,29",USD,0.6125,500,15,409323083437
ACC2157166,CUST003795,BR050,Money Market,Suspended,20-10-2022,,10389.4,US Dollar,0.826,0,0,580672985368
ACC6621497,CUST000432,BR035,Business,open,01/06/2012,,7062.73,$,4.1274,0,0,444338193374
ACC1891588,CUST000762,BR004,Checking,Suspended,12/08/2000,,461.64,GBP,2.6932,500,5,472546270329
ACC2581047,CUST003440,BR020,money market,Frozen,"October 23, 2008",,457.71,EUR,4.8121,0,0,492631236417
ACC5531725,CUST002290,BR001,Saving Acct,N/A,08-01-07,11/02/2013,2233.55,US Dollar,2.2371,100,15,054613578847
ACC6981161,CUST003700,BR019,MM,open,03/06/2007,"July 03, 2022",415.48,US Dollar,4.0011,,12,225555566408
ACC7524712,CUST000796,BR050,checking,CLOSED,2018-10-08,12/25/2022,3860.8,USD,5.364,1000,0,302625836481
ACC1429661,CUST002224,BR002,money market,Active,12/04/2012,03/31/2019,620.5,USD,3.2923,1000,12,574594857000
ACC8434410,CUST001603,BR006,Checking,active,"August 16, 2018",,2955.7,usd,0.8402,0,15,847316286867
ACC1524600,CUST003214,BR011,Business,active,01/02/2007,04/18/2011,28.98,$,4.4383,500,15,406512894995
ACC1061195,CUST001371,BR008,Savings,Inactive,14-07-2005,,1522.68,GBP,3.8129,10000,5,952306541375
ACC8416971,CUST001388,BR030,Checking,Active,13-09-18,,452277.00000000006,,5.1771,500,10,373243708172
ACC4744304,CUST001857,BR012,Business,closed,20-09-2004,,2646.9,,0.6116,500,15,465677132030
ACC7862071,CUST003490,BR043,Savings,Inactive,05/09/2002,,15316.15,USD ,1.226,250,25,785191800560
ACC6299699,CUST000986,BR030,Savings,open,29/08/2023,,8289.19,US Dollar,5.4719,250,10,371542766979
ACC4495476,CUST001438,BR021,CHK,Open,2023-06-05,,1779.34,GBP,4.1122,250,5,390780105139
ACC6089257,CUST001417,BR044,Savings,open,"December 01, 2010",,186.21,usd,4.8061,1000,15,602504215552
ACC5363652,CUST002947,BR031,Checking,N/A,01/19/2005,18-07-24,"$7,473.52",USD,0.3642,500,15,980600583338
ACC2242950,CUST004273,BR032,Money Market,Inactive,16-03-2008,,968702.0,GBP,2.2349,1000,10,048943613391
ACC6522996,CUST003065,BR002,sav,Suspended,28-04-2008,14-04-2023,6873.16,$,2.3624,1000,0,759584939950
ACC7815403,CUST001865,BR045,CHK,Open,2012-08-10,,547.63,usd,0.0552,,12,207912290530
ACC5366463,CUST004330,BR010,chk,open,07/07/2022,,24692.2,EUR,,0,5,311870933402
ACC2236046,CUST004543,BR049,Business,CLOSED,"May 11, 2011",27/12/2014,1196.77,USD ,0.3803,,5,312105113502
ACC8698740,CUST000773,,Savings,N/A,14-12-18,,"$5,152.39",GBP,5.0833,250,25,038847526393
ACC2030350,CUST001387,BR021,Business,Inactive,NULL,,9545.38,USD ,3.616,,10,794738994333
ACC4506677,CUST001402,BR003,Savings,closed,19-03-04,,1075.11,US Dollar,3.4667,500,15,959119623151
ACC1304239,CUST000057,BR024,Business,active,02-05-06,2014-08-15,9555.12,USD ,3.0159,1000,0,365207069675
ACC6686208,CUST003259,BR006,Savings,Inactive,2004-02-29,,1481.25,USD,1.8511,500,25,921393593730
ACC4009063,CUST004768,BR030,Money Market,Active,11/12/2012,16-11-17,14988.28,USD,4.2788,1000,10,859264557549
ACC8971218,CUST002331,BR011,Money Market,Inactive,20/04/2019,,1321.02,US Dollar,0.1352,1000,0,147630465720
ACC9851306,CUST003500,BR019,Business,active,10/04/2015,,12267.7,US Dollar,2.9943,500,0,392692822418
ACC5660031,CUST003950,BR041,SAVINGS,ACTIVE,"November 09, 2009",,220.13,EUR,0.5203,100,0,560992620987
ACC5630660,CUST003511,BR044,money market,open,07/02/2010,"December 22, 2022",4941.47,usd,4.643,0,5,921194617546
ACC8174817,CUST003176,BR041,checking,Suspended,18-11-2000,,3038.1,USD,3.2401,,5,853322347066
ACC4681955,,BR010,Biz,Frozen,"May 31, 2016",,2599.41,usd,1.0378,,25,029848531074
ACC7541574,CUST002972,BR035,Business,CLOSED,99/99/9999,,1011.81,GBP,1.3874,100,10,141154409426
ACC3396953,CUST002966,,Money Market,closed,18/12/2020,,4891.21,,3.6057,0,25,481884024889
ACC6872825,CUST004734,BR005,Checking,closed,01-06-03,,846.88,,2.7975,$0.00,12,773173868559
ACC1927692,CUST002001,BR035,Buisness,active,NULL,10-08-2013,3219.37,EUR,3.7235,100,25,118165254269
ACC3149493,CUST000270,BR011,Business,Inactive,"May 09, 2019",,1168.07,GBP,1.7875,100,25,948541695717
ACC9290350,CUST004351,BR009,Checking,ACTIVE,,,12459.99,usd,3.3543,500,15,845394554674
ACC7159004,CUST003609,BR021,Money Market,Suspended,08-02-02,,116.2,USD ,3.1799,,15,358556895823
ACC2242318,CUST003209,BR020,money market,open,13/08/2022,,891.22,EUR,0.2924,,10,322773699282
ACC1000532,CUST003695,BR019,BUSINESS,ACTIVE,"August 28, 2001","April 20, 2015",1109.93,USD,3.2231,,12,853913983366
ACC6028032,CUST003289,BR004,Money Market,Inactive,99/99/9999,,2138.2,USD ,,1000,12,128857235273
ACC2527661,CUST004407,BR004,MoneyMarket,closed,06-03-20,,1059.67,usd,2.3649,100,5,336743634198
ACC9261926,CUST000685,BR029,Biz,Active,03/09/2006,,2703.97,GBP,2.0519,0,10,370284426559
ACC4738354,CUST004273,BR030,Checking,Open,08-04-09,,8237.47,USD ,4.8828,500,0,692406467623
ACC5200678,CUST000468,BR045,sav,active,02/22/2007,,4980.06,usd,4.8079,$500.00,25,791829218343
ACC9629412,CUST003996,BR028,Savings,open,31-01-2007,,3469.64,usd,4.6542,,0,809859902598
ACC6269313,CUST000082,BR044,Savings,CLOSED,"February 18, 2003",,USD 372.86,EUR,1.6989,1000,25,445625364230
ACC2707754,CUST004431,BR015,Savings,N/A,31-03-2012,,4736.58,,1.8082,500,0,500579063499
ACC8420656,CUST000471,BR042,Checking,Inactive,,,728.07,US Dollar,0.6997,1000,10,006756151350
ACC2721243,CUST002694,BR005,MM,ACTIVE,19/12/2019,"August 18, 2021",6173.99,,2.4856,,0,515386951475
ACC3447560,CUST002872,BR038,Savings,Frozen,"June 08, 2009",,1151.03,GBP,1.2831,500,15,078969009108
ACC2901846,CUST002648,BR042,Biz,active,2007-01-18,,2158.61,USD ,2.5253,1000,10,206199551971
ACC1118158,CUST003879,BR023,business acct,Open,15-03-2013,,1726.03,$,4.3037,1000,5,110611309160
ACC8290701,CUST004898,BR008,Business,N/A,25/10/2000,,7830.71,USD ,5.3289,250,5,149420984764
ACC9606961,CUST003609,BR011,Biz,CLOSED,99/99/9999,,541.19,usd,2.0861,500,5,559369358980
ACC3384186,CUST004424,BR027,Money Market,Inactive,"April 07, 2019",,,USD,1.3049,1000,25,218888213298
ACC1789268,CUST004310,BR027,Savings,active,24-01-2012,,612.89,EUR,0.0835,250,5,137475031464
ACC4422876,CUST001042,BR044,Money Market,Open,2000-09-01,,"$4,880.35",$,3.3907,,25,660879267593
ACC3805743,CUST003453,BR048,business,Suspended,99/99/9999,,9418.8,usd,5.331,250,12,986247880215
ACC7424950,CUST003003,BR046,Checking,closed,00-06-01,,2280.94,$,5.0209,250,0,126468517024
ACC8304236,CUST000958,BR011,Business,active,2002-05-27,,2678.44,usd,1.4181,,0,028132346261
ACC6480246,CUST001716,BR019,Business,Suspended,"August 03, 2020",,10492.42,$,4.0561,250,25,022713172170
ACC8217695,CUST000241,BR035,CHK,N/A,,,2944.15,$,2.462,500,15,415004481416
ACC5949935,CUST002104,BR016,Money Mkt,N/A,07/29/2003,,2674.59,GBP,,250,15,675888369542
ACC1257364,CUST001078,BR016,Checking,Closed,04-11-02,2009-04-26,,USD ,,250,12,786777823941
ACC3970344,CUST002060,BR048,SAVINGS,N/A,NULL,,4674.81,,0.5877,$100.00,5,865340080716
ACC4855883,,BR045,Business,Suspended,13/06/2017,"May 12, 2019",452.15,GBP,1.1477,250,0,922964347003
ACC8477436,CUST000600,BR021,chk,Inactive,05/21/2004,,6883.95,$,4.2975,100,10,561912052254
ACC1082401,CUST000925,BR025,Biz,active,23-03-2005,,2287.3,USD ,2.0891,0,10,430537634271
ACC9191521,CUST000273,BR028,Saving,Inactive,15-09-2010,10/29/2012,300.4,GBP,1.3546,250,25,896580316994
ACC7126043,CUST001254,BR029,Money Market,Frozen,12-04-2023,99/99/9999,6170.53,,2.4979,0,15,167147630056
ACC8215885,CUST000791,BR009,Checking,ACTIVE,11-07-2009,,"1892,51",USD,0.9848,0,12,512494080585
ACC9431827,CUST004425,BR049,Checking,Frozen,04-05-16,,423.08,USD ,0.0525,0,15,002353017476
ACC9503706,CUST002447,BR014,BUS,Frozen,"August 06, 2001",,4018.07,,1.9811,0,25,141701941151
ACC2878548,CUST003041,BR040,Biz,Active,"May 26, 2004",,8485.43,GBP,2.5782,1000,10,278973808811
ACC2737094,CUST001374,BR010,Money Market,N/A,20-11-22,,8748.23,EUR,4.4021,100,25,593534041754
ACC1024796,CUST002716,BR005,Savings,open,03/25/2000,,12648.42,USD,5.3646,,25,263333232480
ACC2514392,,BR044,business acct,Active,05/01/2006,,8090.9,EUR,1.2777,250,10,737139356889
ACC4426597,CUST002505,BR004,SAV,Suspended,05/01/2008,,$8.57,USD ,2.7792,USD 0.00,12,102976591698
ACC9614901,CUST000426,BR050,Money Market,Frozen,18/05/2008,,1913.7,,4.3957,0,25,442953999250
ACC2769574,CUST001280,BR020,Buisness,active,"March 21, 2015",,6826.94,$,4.5182,,12,342065056524
ACC8396218,CUST001625,BR037,SAVINGS,active,00-08-07,,1824.42,US Dollar,,0,0,325895287624
ACC5444403,CUST004234,BR037,Checking,active,09/07/2021,,3680.68,USD ,1.9355,250,10,551480335350
ACC5428395,CUST003305,BR024,Chequing,open,2012-10-01,,"$3,728.84",GBP,4.223,,12,941851191846
ACC3203765,CUST002479,BR019,checking,active,25-12-2006,,1816.68,EUR,0.3308,1000,25,080391267142
ACC2814391,CUST000433,BR042,Savings,Active,15-07-2021,,9393.42,usd,3.9244,500,12,112511345071
ACC1030826,CUST002209,BR041,Checking,CLOSED,15-07-2021,,2798.5,EUR,4.0768,1000,25,163158321549
ACC8297824,CUST003029,BR039,Money Market,ACTIVE,26/08/2011,"September 19, 2023",2500.34,US Dollar,0.1219,0,15,313162881605
ACC6456677,CUST000850,BR035,svgs,Suspended,"June 19, 2019",,23987.91,$,,0,12,574168745621
ACC4845834,CUST001008,BR004,Savings,Active,04/06/2020,,2720.93,USD ,2.5006,,5,113483123098
ACC7550670,CUST003592,BR037,money mkt,Frozen,03/30/2010,,786.0,EUR,,0,5,545019311585
ACC4026787,CUST002558,BR001,Money Market,Inactive,16-07-31,,2878.53,EUR,2.1513,1000,25,282875375374
ACC5647394,CUST001397,BR036,Money Market,Open,,,6728.39,USD ,2.5524,250,5,943434424744
ACC9315083,CUST003675,BR001,Money Market,closed,15-05-2016,,5999.83,GBP,,0,5,304307275889
ACC8071231,CUST003846,BR013,Money Market,active,02/04/2015,,"$6,215.67",GBP,4.499,1000,10,351823997417
ACC7372142,CUST004993,BR013,Savngs,Closed,17-12-2012,,4924.33,EUR,2.4617,,5,139276895804
ACC7635885,CUST002795,BR042,Checking,Frozen,2014-10-04,,1173.29,GBP,5.272,500,15,548614602826
ACC2734141,CUST000636,BR016,MM,closed,2013-11-20,,,US Dollar,2.92,1000,0,726027902268
ACC4500315,CUST002552,BR043,Checking,Frozen,01/02/2023,,8956.32,$,0.4685,1000,12,039064736065
ACC8718419,CUST002768,BR012,Checking,CLOSED,11/09/2017,,863.44,GBP,2.8001,500,15,611831894222
ACC3693203,CUST003861,BR026,business,CLOSED,08/10/2010,,559.14,US Dollar,1.7588,250,5,677866838234
ACC2269516,CUST000731,BR023,Business,CLOSED,07-10-2023,,14853.5,US Dollar,3.9371,500,10,920717047160
ACC4240424,CUST000232,BR007,svgs,Frozen,10-06-2003,07/02/2010,8109.64,US Dollar,3.5704,$0.00,10,026939284024
ACC7314093,CUST003898,BR011,CHK,ACTIVE,23-06-21,,8948.54,USD,0.1386,,25,156049312134
ACC7571366,CUST001554,BR005,Checking,closed,2018-01-17,,8699.46,EUR,3.153,1000,5,206302801004
ACC5645518,CUST000611,BR010,Checking,Closed,17-09-10,,3120.81,USD ,1.3725,250,10,594098156188
ACC1839838,CUST001786,BR002,Checking,Open,05/14/2022,,4158.38,EUR,1.9807,,5,120512822229
ACC9353921,CUST002777,BR004,Savings,CLOSED,2005-02-21,,USD 3153.02,usd,5.4312,100,5,414771091766
ACC2027317,CUST002350,BR036,Money Market,Inactive,10/13/2008,,,$,1.0767,500,15,983659390992
ACC5269432,CUST003831,BR028,Money Market,Active,21/01/2017,,5473.87,usd,4.2614,500,15,982259315760
ACC4841243,CUST003382,BR007,Savings,Inactive,"June 06, 2013",,2815.47,USD,3.4357,250,5,064512301968
ACC3594664,CUST001390,BR039,Money Market,Frozen,08/20/2000,,4173.19,,,500,15,191590335472
ACC5920394,CUST001112,BR028,Checking,open,2017-07-14,,,EUR,2.7172,,10,679277991919
ACC7378181,CUST000256,BR040,Chequing,Closed,02-11-28,06-05-2017,2707.61,EUR,3.8792,100,15,119187330956
ACC3248772,CUST000777,BR025,Checking,Active,29-03-2007,2015-08-03,753.95,USD,4.3576,500,12,364378303484
ACC3863640,CUST003832,BR022,Business,Inactive,NULL,,1306.88,USD ,4.4571,250,10,292709470992
ACC6392032,CUST001904,BR048,Biz,Closed,,05/06/2023,691.95,EUR,,USD 500.00,10,173504299464
ACC8679955,CUST003905,BR048,Business,Active,05/12/2019,,870.96,GBP,4.2556,100,0,537600069411
ACC6914767,CUST004687,BR034,Saving,closed,04-04-2008,,"14444,32",,2.9919,250,12,981028262304
ACC4160013,CUST001746,BR047,Savings,ACTIVE,03-01-23,,664.75,US Dollar,1.6061,500,25,460872735130
ACC6453731,CUST002645,BR022,Checking,Closed,"August 15, 2004",,1254.85,$,2.3254,0,15,448047032945
ACC2133428,CUST001652,BR049,Business,Frozen,23-06-2002,,3572.15,$,4.4207,0,25,824861677860
ACC6699408,CUST000907,BR016,Money Market,N/A,12/01/2014,,3768.27,$,4.2983,500,5,127927975951
ACC9250158,CUST003443,BR040,Checking,ACTIVE,01/04/2023,,668.82,USD ,4.6775,,5,911873266531
ACC7994598,CUST000109,BR045,Checking,closed,2009-01-20,27/09/2013,"$6,314.03",$,3.8218,250,5,369458045437
ACC9936992,CUST002882,BR026,Money Market,Active,2013-07-10,,USD 6152.25,$,5.0503,100,10,988181286443
ACC8780217,CUST004261,BR042,Checking,Inactive,11-05-2000,,1083.65,USD ,5.3289,1000,15,983507919875
ACC4432841,CUST004126,BR016,business,N/A,"August 03, 2005",,USD 1362.45,usd,5.4336,,25,150110837763
ACC3439755,CUST002983,BR031,Checking,Inactive,"September 18, 2023",,11121.7,GBP,0.1901,0,0,058795913193
ACC8243992,CUST001739,BR048,Saving,Active,,19/12/2021,6987.25,EUR,0.055,500,5,571479499209
ACC8879627,CUST000748,BR044,MONEY MARKET,Active,2023-06-06,,4786.63,GBP,,100,10,608067128382
ACC6190684,CUST004939,BR048,Business,open,2009-06-15,,343.25,EUR,1.1112,1000,15,771228932569
ACC8552002,CUST003498,BR025,Chequing,Closed,11-03-2011,,2166.95,GBP,0.1839,500,5,662017898357
ACC3636957,CUST000833,BR020,Money Market,Open,03/08/2009,,3277.58,$,4.8948,,5,155059257751
ACC9355166,CUST002889,BR009,Business,open,17-04-2021,,USD 830.12,usd,4.7245,500,12,540548506631
