customer_id,first_name,last_name,date_of_birth,gender,email,phone,address,city,state,zip_code,annual_income,occupation,credit_score,customer_since,branch_id,is_high_risk,kyc_status,nationality,referral_source
CUST000131,Ashley,Robinson,"December 16, 2003",male,cummingslaura@example.org,,906 Kevin Canyon,Amberberg,MD,66351,15726.78,Designer,786 pts,23-01-2005,BR009,,Not Verified,Qatar,Branch
CUST000132,Jeffrey,Williams,"March 27, 1969",M,wmaddox@example.net,N/A,086 Miller Parkway Suite 227,South Randall,OK,26204,72399.7,Clerk,399,2019-12-21,BR039,True,N/A,Monaco,Online
CUST000133,Christina,Fitzgerald,,Male,johnadams@example.com,4917166553,270 James Landing Apt. 110,New Sara,VI,38208,32819.37,Driver,822,18-02-17,BR001,,N/A,American Samoa,Walk-in
CUST000134,Matthew,Brock,10/18/1942,M,shannon05@example.org,001.283.6388,43940 Pena Branch,South Donnastad,VI,14642,"86575,74",Lawyer,747,"February 02, 2006",BR045,True,Pending,Andorra,ONLINE
CUST000135,Kelly  ,Ware,89-07-11,f,yhall@example.net,001-215-2798,457 Garner Brook,Gabriellestad,SC,40127,37820.15,Analyst,390,2010-12-31,BR035,1,Verified,Dominica,N/A
CUST000136,Wendy,Irwin,19-12-1940,F,lisa46@example.org,1543825621,264 Cole Curve,Lake Dillon,ND,90160,124247.7,Doctor,584,2011-04-22,BR039,TRUE,Pending,South Georgia and the South Sandwich Islands,online
CUST000137,james,Taylor,09/26/1955,F,russellstout@example.org,,4231 Jack Track Suite 999,New Jesse,TX,03919,42586.13,Nurse,0,17-11-20,BR044,True,pending,Guinea-Bissau,N/A
CUST000138,Christopher,Chan,1979-01-01,M,waynejacobs@example.net,N/A,331 Sara Mill,Wattsmouth,FM,32847,58727.85,Clerk,484,2014-01-19,BR034,No,pending,Japan,Walk-in
CUST000139,Richard,  Williams,07/08/1962,M,zcortezATexample.net,+10018992880,034 Sanders Hollow Suite 726,Christieton,UT,68261,98473.1,Retired,737,2014-07-04,BR022,Yes,verified,United Kingdom,Walk-in
CUST000140,Douglas,Gallegos  ,"December 18, 1955",0,GDAVIS@EXAMPLE.ORG,,1452 Christopher Squares,Waltersland,NC,93205,26919.75,Chef,700,"March 01, 2000",BR047,No,VERIFIED,,branch
CUST000141,PATRICK,Moody,15-11-1950,FEMALE,nicholasjames@example.org,4925222064,407 Foley Plains,New Nicolebury,00,77684,77961.1,Retired,497,2001-02-19,BR042,1,pending,Palestinian Territory,branch
CUST000142,Thomas,ORTIZ,21/06/1941,M,burkeadam@example.net,698.730.2205,16224 Tammy Summit,,OR,47711,115750.0,Teacher,399,2020-06-18,BR039,FALSE,Not Verified,Venezuela,ONLINE
CUST000143,Barry,Mack,1970-04-07,F,miguel61@example.com,(181) 457-2145,019 Timothy Spurs,Ronaldmouth,KS,69365,13738.09,Chef,798 pts,99/99/9999,BR006,1,,Morocco,branch
CUST000144,Wanda,Gomez,2002-02-11,M,christinacrawford@example.net,(157) 782-9343,55830 Hannah Glens Apt. 448,Katieville,TX,00000,76462.19,Contractor,513,"May 25, 2012",BR011,Yes,Verified,Grenada,Walk-in
CUST000145,Matthew,Ramsey,58-10-20,F,collierjames@example.com,(167) 770-2727,95512 Pittman Junction,Simsburgh,OK,79889,79095.9,Sales Rep,684,"November 24, 2009",BR040,False,Pending,Iceland,Referral
CUST000146,Jacob,wilson,99/99/9999,M,janet50@example.com,(517) 335-7438,078 James Orchard Suite 521,East Jenny,NH,51302,97363.8,Contractor,834,"December 11, 2021",BR047,True,VERIFIED,Rwanda,ONLINE
CUST000147,Michelle,  Wilson,"December 26, 1991",M,sarah91@example.com,N/A,1422 Wilson Road Apt. 385,Josephport,OK,32590,"26706,73",Manager,392,00-09-17,BR002,False,pending,Chile,ONLINE
CUST000148,Charles,Austin,1956-08-04,female,amber02@example.org,000-000-0000,81792 Lisa Square Suite 174,Ruizbury,FL,81364,23784.02,Chef,674,08/06/2016,BR009,0,VERIFIED,Eritrea,branch
CUST000149,Roberta,Myers,17-01-1992,M,kristina57@example.com,000-000-0000,1581 Patel Locks,Allenbury,OH,21344,88267.95,Doctor,389,2003-08-06,BR018,No,Pending,Liberia,Marketing
CUST000150,Patrick,Peterson,17/09/1986,Male,N/A,983.421.9719,1919 Murphy Rue Apt. 132,Port Dwayneberg,NV,70133,80394.46,Retired,613,14-09-2007,BR004,TRUE,N/A,French Guiana,Referral
CUST000151,peter,Lane,07/02/1995,male,jamierich@example.com,,58008 Rodriguez Haven Apt. 369,Garrettfurt,MO,50513,78767.25,Engineer,448,20-07-18,BR022,1,pending,Jordan,
CUST000152,Amy,Bates,1999-10-30,m,JTAYLOR@EXAMPLE.COM,462-342-2010,679 Hanson Motorway,Arnoldmouth,MS,47071,,Clerk,584,99/99/9999,BR029,No,,Czech Republic,online
CUST000153,Jacob,Jacobs,NULL,M,pbradford@example.net,,8189 John Roads Apt. 894,West Amandatown,NJ,60012,46199.13,Consultant,388,11-06-2006,BR038,True,Not Verified,,Walk-in
CUST000154,William,Harrison,77-03-09,M,robert44@example.org,2946940792,7128 Melissa Harbors,Davidview,KY,34180,,,783,"July 27, 2005",BR042,FALSE,Verified,American Samoa,Walk-in
CUST000155,Judith,Munoz,26/03/1984,M,donnawood@example.org,837-828-0512,723 Brown Greens,North Garyfurt,US,40001,80257.54,Teacher,378,23-01-19,BR035,0,N/A,Lebanon,Walk-in
CUST000156,Julie,Goodwin,99/99/9999,F,noahthornton@example.com,,4414 Murray Spring Apt. 938,Ericaburgh,MD,72277,44997.7,Contractor,416,2018-09-20,BR020,0,Pending,Algeria,
CUST000157,Emily,Decker,12/06/1986,F,jenkinsalicia@example.net,(553) 344-3009,92692 Heather Glen,Stevenland,SC,00000,135302.11,Student,367,13-07-13,BR013,TRUE,N/A,,Referral
CUST000158,Shawn,Carney,64-11-19,F,qschwartz@example.com,921.340.6650,96271 Amber Meadows Apt. 917,Dakotaland,CA,00000,86584.15,Accountant,485,"December 01, 2015",BR021,No,pending,Montserrat,Referral
CUST000159,Jessica,Waters,24/06/1984,F,mosleyeduardo@example.net,,1830 Finley Viaduct Suite 198,Mathewport,MO,07735,28304.38,,705,"August 26, 2019",BR038,No,Pending,Norfolk Island,Marketing
CUST000160,Wendy,Holland,70-05-19,M,amanda51@example.com,N/A,30937 Brown Plains,Victormouth,AK,05356,92979.38,Lawyer,,,BR039,0,Pending,Guadeloupe,
CUST000161,Brian,French,48-08-22,male,sullivanjason@example.net,000-000-0000,20417 Mary Circles,North Tylerbury,00,27061,35886.14,Developer,741,06-01-12,BR043,,pending,Japan,Referral
CUST000162,Matthew,Huff,16-06-1985,m,,+1-132-563-0925,2582 Sanchez Prairie,East Craigfurt,wi,21178,97547.96,Developer,367,2013-09-04,BR028,,,Andorra,branch
CUST000163,Nichole,Miller,01/10/1992,MALE,whitechristopher@example.net,+1-001-946-8723,90927 Courtney Tunnel,Michaeltown,OH,31386,110550.85,Developer,531,15-02-2004,BR034,False,,Congo,Branch
CUST000164,David,Moreno,"June 14, 1998",F,montgomerymichelle@example.net,237-734-0312,64597 Dan Center Apt. 207,North Pattymouth,OR,76491,41276.12,Consultant,361,05/06/2023,BR020,True,,Greece,Branch
CUST000165,Robert,Burgess,1996-11-14,M,jerry15@example.org,9362363179,39726 Taylor Stravenue Apt. 543,Davidshire,AR,37280,,Lawyer,-1,2007-11-23,BR006,0,verified,Burkina Faso,ONLINE
CUST000166,Daniel,Owens,1972-08-09,M,vjackson@example.org,000-000-0000,63356 Patricia Ramp Apt. 906,North Vickiehaven,AZ,56298,84447.33,Consultant,519,"April 25, 2012",BR045,No,N/A,Marshall Islands,branch
CUST000167,Phillip,Pacheco,2001-04-01,M,chavezjohn@example.net,001-206-9325,62570 Paul Spurs Suite 804,Mullinsside,OK,27652,98772.11,Nurse,753,99/99/9999,BR017,1,Not Verified,Solomon Islands,Marketing
CUST000168,Gail  ,Oliver,1966-09-06,M,jill08@example.net,,3817 Karen Trace,West Michael,KY,66504,136387.75,Officer,634,05/01/2020,BR042,TRUE,Verified,Pitcairn Islands,Walk-in
CUST000169,Rodney,Brown,23/02/1968,M,michael78@example.net,,62411 Joshua Square,South Edward,IL,68748,61411.42,Clerk,534,12/28/2003,BR040,True,verified,Zambia,online
CUST000170,Courtney,Carter,17/10/2021,male,thomasfisher@example.net,,9242 Perez Landing Suite 025,Stephenburgh,RI,21576,43619.23,,761,2011-02-20,BR021,True,VERIFIED,Rwanda,ONLINE
CUST000171,Amanda,white,29/07/1993,F,maryschwartz@example.net,623-710-5927,,East Anna,AZ,87736,38866.99,Student,435,2004-01-08,BR009,False,verified,Ghana,ONLINE
CUST000172,Tiffany,Hernandez,"May 19, 1965",F,kfernandez@example.net,,297 Norris Street Suite 028,West Angelbury,NV,47345,41446.64,,796,2020-07-13,BR014,1,Pending,Bermuda,N/A
CUST000173,Mark,Franklin,"June 21, 1964",M,brandywalker@example.com,901-787-1863,562 Wood Landing,West Michaelport,NV,74036,67301.44,Student,305,11-10-2014,BR047,TRUE,VERIFIED,Benin,Walk-in
CUST000174,Jason,Barron,"December 28, 1968",Male,slara@example.org,N/A,64628 Page Throughway,East Jacob,MS,38441,81940.32,Nurse,801,"December 25, 2019",BR028,0,Pending,Micronesia,ONLINE
CUST000175,Tracy,Carson,48-05-03,M,mary47@example.net,0019735002,47195 Cunningham Ways,Courtneyfort,UT,16175,79684.18,Contractor,410,22-11-27,BR023,1,Not Verified,Holy See (Vatican City State),Online
CUST000176,William  ,Johnston  ,"March 22, 1950",F,francisco02@example.com,3255204565,92855 Nelson Square,Codyshire,MI,19338,98951.41,,788 pts,20-08-22,BR020,0,,American Samoa,Branch
CUST000177,Derrick,Campbell,,M,kjenkins@example.org,328.833.8988,12075 Vazquez Dam Suite 985,Lake Kevin,WA,16045,70455.07,Retired,760,2010-11-19,BR007,True,,Cyprus,
CUST000178,David,Benson,"June 15, 1993",F,kyleclark@example.org,N/A,40119 Briana Flats,Lake Michael,CO,19579,120873.69,Accountant,652,27-08-2019,BR046,False,Pending,Tanzania,ONLINE
CUST000179,Julie,Ramirez,25/05/1977,F,michael89@example.org,+15919190833,927 Henry Knoll Suite 638,South Daniel,MD,16703,"60737,01",Driver,815,06/07/2001,BR015,False,verified,Lao People's Democratic Republic,online
CUST000180,Daniel,Taylor,"March 09, 1944",F,janet80@example.org,(571) 364-7947,520 Powers Locks Suite 811,South Richard,OR,13833,165205.92,Driver,752,10-09-2022,BR009,No,VERIFIED,Saint Vincent and the Grenadines,ONLINE
CUST000181,Sara,levine,03-08-1940,M,coxjames@example.org,000-000-0000,427 David Overpass Suite 320,Lake Brianland,NM,89381,91898.36,,829 pts,02/14/2003,BR026,Yes,Pending,Anguilla,Online
CUST000182,Teresa,Reyes,30-08-1996,female,eric99@example.org,+10012182773,67567 Johnson Fall Suite 276,West Jennifer,NM,14837,39999.49,Manager,850,15-01-02,BR019,FALSE,Not Verified,Montenegro,Walk-in
CUST000183,EMILY,Keller,09-10-1986,F,kalvarez@example.net,(764) 279-6954,025 Pacheco Prairie,Port Patriciamouth,MS,13260,32518.76,,846,28/06/2010,BR009,True,VERIFIED,Japan,N/A
CUST000184,Michael,Howard,"March 31, 1992",M,brian33@example.org,,0790 Gray Loaf Suite 917,Lake Emilymouth,NM,66399,86886.53,Student,466,22/06/2006,BR034,No,VERIFIED,Sudan,Online
CUST000185,Kathy,Morgan,01/26/1954,female,michael63@example.com,1318734404,98763 Flynn Run Suite 846,,TN,71273,62178.8,Engineer,345,24-09-2018,BR031,TRUE,Pending,Germany,branch
CUST000186,James,  Morales,"May 13, 1980",F,,,7232 Richard Loop,Michelleland,SC,27181,94990.02,Manager,354,2023-05-28,BR035,TRUE,Verified,Tanzania,Marketing
CUST000187,Robert,  Colon,"January 02, 1962",F,jonathanburke@example.com,+1-812-830-3477,24204 Hopkins Fall,Lake Toddtown,AR,11501,86563.32,Teacher,327,16-08-2002,BR008,Yes,VERIFIED,Germany,
CUST000188,Carolyn,Camacho,"July 29, 1992",M,qmosley@example.net,662.931.9818,91559 Shaffer Summit,,IA,55927,67450.99,Self-Employed,682,07-07-18,BR001,False,verified,Cuba,Referral
CUST000189,Drew,Thompson,18/01/1940,m,scott49@example.org,+17856158673,900 Johnny Lights,Daniellestad,MH,90317,40362.22,Designer,567,04/22/2020,BR039,0,Verified,British Virgin Islands,Referral
CUST000190,AMANDA,Young,"December 29, 1997",M,zprice@example.com,(913) 843-2756,612 Hunter Knoll Suite 985,Nealton,SD,84595,16980.35,Engineer,497,99/99/9999,BR049,1,N/A,Colombia,
CUST000191,Crystal  ,Gibbs,99/99/9999,F,aarongonzalez@example.com,691.412.3829,,Laurenborough,CO,54829,54371.98,Officer,431,02-12-01,BR018,FALSE,Verified,Heard Island and McDonald Islands,N/A
CUST000192,Hunter,Walter  ,15-02-1995,F,andrewjohnson@example.net,1693417342,2910 Ayala Motorway,Wilsonborough,ID,35392,,Teacher,759,99/99/9999,BR006,Yes,VERIFIED,France,ONLINE
CUST000193,JULIE,Reyes,46-09-05,M,mgates@example.org,7369262044,72563 Erickson Street,Charlesside,AR,07331,77493.28,Nurse,387,21/09/2002,BR009,Yes,pending,,
CUST000194,Marvin,Young,"March 05, 1996",f,wendy90@example.org,689-464-6528,7215 Thomas Crescent Suite 027,Juliechester,LA,35001,26399.14,Nurse,369,07-09-2008,BR047,False,Pending,New Zealand,Online
CUST000195,Maria,Mcintosh,06/05/1945,male,ryan25@example.net,4289703203,70758 Ellis Creek Apt. 151,,IL,37740,,Contractor,500,12/26/2008,BR045,False,N/A,Cocos (Keeling) Islands,
CUST000196,Mary  ,Brady,10/02/1970,Female,anna93@example.net,789.226.1371,165 Mary Drives Apt. 177,Fullerview,PA,86747,83486.11,Engineer,750,2008-09-20,BR019,TRUE,VERIFIED,Albania,Referral
CUST000197,Mark,WILLIAMS,99/99/9999,M,unguyen@example.net,(001) 823-3045,2361 Melissa Estates Suite 642,West Travischester,WA,41146,39064.99,Doctor,433,08-07-04,BR041,FALSE,Verified,United Kingdom,
CUST000198,GAIL,Anderson,56-12-18,F,collierwilliam@example.com,(867) 849-9616,85732 Rose Rue,West Taylorland,PW,63102,75380.38,Driver,806,21-04-02,BR014,FALSE,VERIFIED,French Southern Territories,Marketing
CUST000199,Edgar,Anderson,07/08/1975,M,mckenzie86@example.com,000-000-0000,945 Richards Trafficway Apt. 172,Port Phillip,CO,55059,72037.31,Accountant,377,16-02-09,BR018,FALSE,Not Verified,Turkey,online
CUST000200,Janet,Edwards,08/06/1943,M,  ctodd@example.net  ,000-000-0000,27769 Turner Via,,RI,47782,29996.04,Self-Employed,707,10-03-17,BR036,False,pending,Portugal,Branch
CUST000201,Emily,Vaughn,02/01/1968,M,  fballard@example.org  ,403-510-3037,831 Carrillo Drive Suite 601,East Joanne,NV,64077,82522.56,Clerk,457,14-10-24,BR025,FALSE,,Latvia,ONLINE
CUST000202,Andrew,Cole,56-11-23,0,jameshudson@example.com,650-216-6799,7899 Hall Circle Apt. 695,West Patriciachester,FM,62542,89627.46,Consultant,432,10/08/2018,BR014,1,,Brazil,branch
CUST000203,Troy,Mcmillan,,F,shane60@example.org,637.857.3839,572 Justin Summit Apt. 722,East Catherine,CT,55024,107906.79,Developer,479,"August 14, 2018",BR043,TRUE,Not Verified,Western Sahara,Online
CUST000204,Victoria,TORRES,"July 03, 1961",M,angelakidd@example.com,(352) 528-0156,5508 Kemp Walk Apt. 077,North Kimberlyville,GU,74225,106883.07,Retired,499,99/99/9999,BR046,TRUE,N/A,Armenia,branch
CUST000205,William,Jackson  ,06/28/1983,F,pittsrhonda@example.org,+10018472871,5482 Joseph Stravenue,Wardbury,FL,99225,21781.57,,348,"June 15, 2023",BR029,Yes,Verified,,ONLINE
CUST000206,KAREN,FISHER,05/02/1958,M,devinpatterson@example.com,+18854072081,60290 Barnes Springs Suite 550,Rachelberg,UT,53445,37176.12,Sales Rep,477,"September 02, 2000",BR043,1,N/A,,Marketing
CUST000207,Sean,Harris,76-11-17,F,zterry@example.net,N/A,200 Allen Trail Suite 681,Port Nathanhaven,MI,16729,88026.23,Officer,823,NULL,,No,verified,Australia,ONLINE
CUST000208,Katherine,pugh,06/11/1961,M,vevans@example.org,+1-453-899-8935,58935 Garcia Station,Pooleland,CO,08652,87982.51,Designer,554,"December 23, 2009",BR005,False,Not Verified,Jamaica,Online
CUST000209,pamela,Alvarez,1996-11-28,M,rmiller@example.net,+14984864976,728 Heather Motorway Suite 028,Sandraville,PA,54059,88026.67,Driver,751,"December 17, 2018",,True,,Bouvet Island (Bouvetoya),Walk-in
CUST000210,David  ,Armstrong,1993-05-24,M,millsdavid@example.com,544.470.2296,18510 Olson Inlet Suite 567,Port Dillon,N/A,60916,204845.6,Developer,718,09/28/2001,BR028,1,N/A,Senegal,branch
CUST000211,Shannon,Cole,19-12-1996,F,christopher99@example.com,+13363580741,890 Karen Parkway,North Dominiqueside,HI,02987,"89981,17",Chef,382,"April 05, 2023",BR020,,,Falkland Islands (Malvinas),ONLINE
CUST000212,Kristin,Sanchez,12/04/2005,M,imiller@example.net,+16693070562,82422 Tate Drives,,ME,53883,109744.8,Manager,412,19/03/2020,BR049,FALSE,verified,Philippines,ONLINE
CUST000213,Gary,MENDEZ,"July 16, 1979",M,howard04@example.com,552-565-4610,8861 Brown Mountain,Jonestown,N/A,83540,,Engineer,572,18-10-2021,BR022,0,VERIFIED,Djibouti,ONLINE
CUST000214,Robin,Smith,99/99/9999,M,sanchezangela@example.org,+18969718325,,North Lisaport,SD,22440,92798.69,Manager,-1,29/09/2000,BR029,FALSE,pending,Afghanistan,
CUST000215,Brian,Weeks,20/04/1947,F,carla65@example.net,+16983402891,128 Johns Fords Suite 547,Johnmouth,MA,28107,,Doctor,778,07-07-16,BR014,TRUE,Not Verified,Kuwait,Online
CUST000216,Susan,Murphy,17/05/1954,f,deborahsmith@example.com,,156 Hughes Villages Apt. 175,South Albert,WA,03093,96563.92,Chef,747,2010-06-20,BR038,FALSE,Not Verified,Senegal,Referral
CUST000217,JUAN,Morse,11-02-1968,F,james94@example.net,+12375504793,49872 Donna Port Apt. 192,East Jordanshire,PR,30380,42951.12,Retired,335,12/05/2014,BR041,FALSE,pending,Turkmenistan,ONLINE
CUST000218,Alexandra,Casey,04/11/1945,F,melaniejohnson@example.net,1989948706,030 Hull Place Suite 506,West Christopher,OK,03826,61711.35,Self-Employed,499,2017-08-30,BR046,1,pending,Saint Pierre and Miquelon,
CUST000219,jeremiah,Norris,NULL,F,starkjames@example.com,+15117076095,8319 Duran Road,Rileyland,AR,04871,,Student,827,"March 08, 2015",BR008,FALSE,,Honduras,
CUST000220,Lawrence,Abbott,"June 23, 1955",0,pattonbryan@example.com,649-861-1080,96399 Shawn Mountain Suite 991,Debratown,NH,68293,"$72,865.59",Clerk,396,15-02-2008,BR007,0,Not Verified,Greenland,N/A
CUST000221,  Briana,Rodriguez,56-08-02,F,larsoncarlos@example.org,(001) 428-5456,02496 Collins Plains,East Terrance,PA,45445,USD 151013.05,Designer,511,2007-03-26,BR033,1,N/A,French Guiana,Referral
CUST000222,  Miguel,Smith,"December 14, 1977",M,brianhunter@example.net,+1-965-933-3153,959 Barnes Estates Apt. 707,North Danielle,UT,30683,,,520,01/07/2006,BR028,No,verified,Lao People's Democratic Republic,Referral
CUST000223,Claire  ,Allen,22-11-1975,F,lindsay63@example.com,405.601.5081,95003 Justin Forges Suite 258,East James,HI,34814,94019.11,Sales Rep,412,31-03-2018,BR010,FALSE,verified,,ONLINE
CUST000224,Renee,  Smith,"December 08, 1959",female,nicholascobb@example.org,4345735528,655 Rowland Gardens,Port Christinaborough,PR,70685,13554.94,Officer,430,99/99/9999,BR010,TRUE,Pending,French Polynesia,Walk-in
CUST000225,  Kristine,Murphy,"September 28, 1944",F,sotojoshua@example.org,N/A,587 Wells Prairie Suite 903,East Shannon,IA,52392,53482.38,Doctor,469,2002-07-29,BR028,,Pending,Cuba,N/A
CUST000226,Kevin,Oneal,19/06/2001,M,selenabrooks@example.net,000-000-0000,7766 Ballard Island Suite 602,Hallland,MI,11303,108113.27,Driver,688,08/25/2007,BR050,No,verified,French Polynesia,Walk-in
CUST000227,Megan,Hunt,2024-02-27,M,hartmansara@example.org,,92840 Campbell Key Suite 690,,NJ,86234,7224980.0,Manager,457,04/06/2018,BR031,True,N/A,Malaysia,ONLINE
CUST000228,Veronica,Lynn,05-05-1956,F,uperez@example.net,(373) 789-8775,6377 Nicholas Ports,West Sherry,AL,66010,32278.93,Consultant,430,28/07/2014,BR025,TRUE,Not Verified,Sudan,Online
CUST000229,Donna,Gomez,1951-04-25,M,robertjennings@example.com,,1863 Rodriguez Port,Fowlerport,CO,22969,44964.37,Consultant,405,14/07/2022,BR015,No,Pending,Bosnia and Herzegovina,Walk-in
CUST000230,Emily,THOMPSON,03/29/1957,MALE,mjohnson@example.org,000-000-0000,12867 Paul Way Apt. 234,Meyersfort,GA,79630,93785.92,,592,05-03-2021,BR024,0,verified,Morocco,Online
CUST000231,Sheila,Matthews,09/04/2001,m,ahill@example.org,(216) 393-8597,754 Austin Valleys Apt. 632,Ellisburgh,UT,75030,44437.17,Contractor,785,"January 22, 2009",BR017,,N/A,Bhutan,branch
CUST000232,Phillip  ,Bautista,04-07-1996,M,  nicolemoore@example.net  ,134-133-7681,7243 Steven Cliffs Suite 656,South Benjamin,KS,15532,77576.05,Self-Employed,710,,BR038,Yes,pending,Russian Federation,N/A
CUST000233,Sally,Murphy,1963-03-22,F,ewashington@example.org,1337427422,86210 Hernandez Knolls Apt. 308,South Heather,MP,83704,"71595,01",Officer,570,2005-12-29,BR001,0,VERIFIED,Sudan,Walk-in
CUST000234,Alexandra,Bates,09/11/1955,F,myerskyle@example.org,1200263353,13122 Robert Coves Suite 583,New Randall,NE,16335,47193.99,Sales Rep,451,06/27/2021,BR032,TRUE,verified,,Referral
CUST000235,jesse,rodriguez,11/12/1955,F,glenn65@example.org,937-331-4950,1956 Martin Roads,Tiffanyfort,CA ,00000,145038.04,Officer,,2004-10-08,BR031,False,Pending,Grenada,branch
CUST000236,Andres,Barr,11-11-1953,MALE,oreyes@example.net,589.803.0914,,New Christopher,DC,49590,92187.17,Accountant,588,2016-01-11,BR039,TRUE,Pending,Luxembourg,online
CUST000237,Kenneth,Hernandez,17-10-1993,M,dawnyoung@example.net,1775724508,80339 Boyd Falls,Sotoland,VI,00000,0,Student,737,"June 28, 2012",BR032,True,pending,Liechtenstein,ONLINE
CUST000238,Chad,Lee,"December 25, 1993",F,shawnamartinez@example.org,N/A,2934 Ray Roads,West Michelle,NJ,10988,76525.9,Driver,412,09/03/2002,BR010,,,Zambia,Marketing
CUST000239,Teresa,Sanders,99/99/9999,M,thomashenderson@example.net,(001) 462-6706,4746 Jones Dale Suite 323,North Michellestad,NM,53526,,Doctor,726 pts,06-09-18,BR020,False,,Uzbekistan,branch
CUST000240,Robert,Foster,"November 07, 1997",M,patrick49@example.org,000-000-0000,70502 Jacobs Springs,West John,OR,87349,99835.17,Manager,701,2008-03-28,BR030,False,N/A,Tajikistan,ONLINE
CUST000241,Evan,Wilson,18-02-1974,male,newmansabrina@example.com,(001) 891-6836,119 Olsen Grove Apt. 640,Port Travis,CT,09655,42261.77,Clerk,349,10-02-2014,BR033,FALSE,N/A,Singapore,online
CUST000242,Heather,Warren,"August 15, 1951",M,jessica22@example.com,523-472-8179,23467 Miranda Expressway,West Christopherville,KY,08924,65984.22,Accountant,835,15-04-25,BR028,Yes,,Guam,
CUST000243,Anthony,Young,,M,gchambers@example.org,(840) 690-1380,5965 Maldonado Junctions Suite 356,Bishopstad,VI,43788,87674.55,Student,752,20-04-2006,BR026,True,Pending,Sri Lanka,N/A
